ATO UC Code,Urban Center,Indicator code,Indicator name,Indicator source,Units,Header,Year,Value
CHN-6,Beijing,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.26
CHN-6,Beijing,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.26
CHN-13,Chengdu,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.15
CHN-13,Chengdu,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.15
CHN-14,Chongqing,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.326
CHN-14,Chongqing,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.326
CHN-23,Guangzhou,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.32
CHN-23,Guangzhou,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.32
CHN-63,Shanghai,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.33
CHN-63,Shanghai,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.33
CHN-64,Shenzhen,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.167
CHN-64,Shenzhen,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.167
HKG-1,Hong Kong,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.48
HKG-1,Hong Kong,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.48
IND-13,Bengaluru,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.35
IND-13,Bengaluru,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.35
IND-21,Chennai,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.39
IND-21,Chennai,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.39
IND-24,Delhi [New Delhi],TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.42
IND-24,Delhi [New Delhi],TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.42
IND-67,Mumbai,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.45
IND-67,Mumbai,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.45
IDN-11,Jakarta,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.36
IDN-11,Jakarta,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.36
IRN-12,Tehran,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.13
IRN-12,Tehran,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.13
JPN-1,Fukuoka,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.34
JPN-1,Fukuoka,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.34
JPN-11,Osaka [Kyoto],TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.3770000000000001
JPN-11,Osaka [Kyoto],TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.3770000000000001
JPN-12,Sapporo,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.19
JPN-12,Sapporo,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.19
JPN-16,Tokyo,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.51
JPN-16,Tokyo,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.51
MYS-5,Kuala Lumpur,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.19
MYS-5,Kuala Lumpur,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.19
NZL-1,Auckland,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.04
NZL-1,Auckland,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.04
PAK-7,Lahore,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.16
PAK-7,Lahore,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.16
PHL-7,Metro Manila,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.309
PHL-7,Metro Manila,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.309
KOR-8,Seoul,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.6559999999999999
KOR-8,Seoul,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.6559999999999999
RUS-9,Moscow,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.49
RUS-9,Moscow,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.49
SGP-1,Singapore,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.48
SGP-1,Singapore,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.48
THA-1,Bangkok,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.3
THA-1,Bangkok,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.3
VNM-4,Hanoi,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.1
VNM-4,Hanoi,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.1
VNM-5,Ho Chi Minh City,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.06
VNM-5,Ho Chi Minh City,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.06
ARG-1,Buenos Aires,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.4470000000000001
ARG-1,Buenos Aires,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.4470000000000001
BRA-3,São Paulo,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.39
BRA-3,São Paulo,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.39
CAN-1,Toronto,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.233
CAN-1,Toronto,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.233
COL-1,Bogota,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.475
COL-1,Bogota,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.475
EGY-2,Cairo,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.3
EGY-2,Cairo,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.3
FRA-1,Paris,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.33
FRA-1,Paris,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.33
DEU-1,Berlin,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.26
DEU-1,Berlin,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.26
ITA-1,Milan,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.41
ITA-1,Milan,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.41
MEX-2,Mexico City,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.713
MEX-2,Mexico City,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.713
NLD-1,Amsterdam,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.2
NLD-1,Amsterdam,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.2
NGA-1,Lagos,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.72
NGA-1,Lagos,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.72
PRT-1,Lisbon,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.35
PRT-1,Lisbon,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.35
SAU-1,Riyadh,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.02
SAU-1,Riyadh,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.02
ZAF-1,Johannesburg,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.32
ZAF-1,Johannesburg,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.32
ESP-2,Madrid,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.42
ESP-2,Madrid,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.42
TUR-1,Istanbul,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.41
TUR-1,Istanbul,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.41
ARE-1,Dubai,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.01
ARE-1,Dubai,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.01
GBR-1,London,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.416
GBR-1,London,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.416
USA-5,Los Angeles,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.051
USA-5,Los Angeles,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.051
USA-7,New York,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2016,0.314
USA-7,New York,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(1) Oke et.al. (2019),%,Series,2017,0.314
AUS-5,Sydney,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(3) ICLEI,%,Series,2022,0.2944
IND-21,Chennai,TAS-UDB-002,Modal split (Passenger) - by trips - Public Transport,(3) ICLEI,%,Series,2022,0.31
